Concelho,Nível de Tensão,Ano,Mês,CPEs_Doméstico,CPEs_Iluminação Pública,CPEs_Não Doméstico,CPEs_Outros
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,40.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,39.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,39.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,39.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,39.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,39.0,0.0
Vila Real de Santo António,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,39.0,0.0
Vila Velha de Ródão,Baixa Tensão,2022,3,2831.0,51.0,643.0,7.0
Vila Velha de Ródão,Baixa Tensão,2022,4,2829.0,51.0,643.0,7.0
Vila Velha de Ródão,Baixa Tensão,2022,5,2827.0,51.0,641.0,6.0
Vila Velha de Ródão,Baixa Tensão,2022,6,2823.0,51.0,640.0,6.0
Vila Velha de Ródão,Baixa Tensão,2022,7,2826.0,51.0,640.0,5.0
Vila Velha de Ródão,Baixa Tensão,2022,8,2832.0,51.0,641.0,4.0
Vila Velha de Ródão,Baixa Tensão,2022,9,2830.0,51.0,643.0,3.0
Vila Velha de Ródão,Baixa Tensão,2022,10,2825.0,51.0,641.0,3.0
Vila Velha de Ródão,Baixa Tensão,2022,11,2820.0,51.0,644.0,3.0
Vila Velha de Ródão,Baixa Tensão,2022,12,2823.0,51.0,644.0,3.0
Vila Velha de Ródão,Baixa Tensão,2023,1,2824.0,51.0,646.0,3.0
Vila Velha de Ródão,Baixa Tensão,2023,2,2822.0,51.0,645.0,3.0
Vila Velha de Ródão,Baixa Tensão,2023,3,2821.0,51.0,650.0,3.0
Vila Velha de Ródão,Baixa Tensão,2023,4,2821.0,51.0,650.0,3.0
Vila Velha de Ródão,Baixa Tensão,2023,5,2821.0,51.0,650.0,3.0
Vila Velha de Ródão,Baixa Tensão,2023,6,2825.0,51.0,651.0,4.0
Vila Velha de Ródão,Baixa Tensão,2023,7,2830.0,51.0,652.0,5.0
Vila Velha de Ródão,Baixa Tensão,2023,8,2834.0,51.0,656.0,5.0
Vila Velha de Ródão,Baixa Tensão,2023,9,2831.0,51.0,653.0,4.0
Vila Velha de Ródão,Baixa Tensão,2023,10,2835.0,51.0,653.0,4.0
Vila Velha de Ródão,Baixa Tensão,2023,11,2831.0,51.0,654.0,4.0
Vila Velha de Ródão,Baixa Tensão,2023,12,2832.0,51.0,652.0,4.0
Vila Velha de Ródão,Baixa Tensão,2024,1,2833.0,51.0,651.0,4.0
Vila Velha de Ródão,Baixa Tensão,2024,2,2832.0,51.0,650.0,4.0
Vila Velha de Ródão,Baixa Tensão,2024,3,2831.0,51.0,651.0,4.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,36.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,38.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,38.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,39.0,0.0
Vila Velha de Ródão,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,39.0,0.0
Vila Verde,Baixa Tensão,2022,3,22071.0,303.0,3824.0,470.0
Vila Verde,Baixa Tensão,2022,4,22106.0,304.0,3832.0,470.0
Vila Verde,Baixa Tensão,2022,5,22108.0,305.0,3846.0,473.0
Vila Verde,Baixa Tensão,2022,6,22118.0,305.0,3854.0,472.0
Vila Verde,Baixa Tensão,2022,7,22152.0,308.0,3862.0,484.0
Vila Verde,Baixa Tensão,2022,8,22171.0,310.0,3866.0,477.0
Vila Verde,Baixa Tensão,2022,9,22179.0,310.0,3871.0,481.0
Vila Verde,Baixa Tensão,2022,10,22205.0,310.0,3874.0,488.0
Vila Verde,Baixa Tensão,2022,11,22240.0,311.0,3876.0,502.0
Vila Verde,Baixa Tensão,2022,12,22268.0,311.0,3886.0,503.0
Vila Verde,Baixa Tensão,2023,1,22287.0,311.0,3895.0,497.0
Vila Verde,Baixa Tensão,2023,2,22314.0,311.0,3899.0,496.0
Vila Verde,Baixa Tensão,2023,3,22342.0,310.0,3910.0,501.0
Vila Verde,Baixa Tensão,2023,4,22343.0,310.0,3910.0,501.0
Vila Verde,Baixa Tensão,2023,5,22343.0,310.0,3910.0,501.0
Vila Verde,Baixa Tensão,2023,6,22473.0,310.0,3950.0,507.0
Vila Verde,Baixa Tensão,2023,7,22511.0,311.0,3963.0,521.0
Vila Verde,Baixa Tensão,2023,8,22545.0,311.0,3977.0,507.0
Vila Verde,Baixa Tensão,2023,9,22574.0,312.0,3975.0,504.0
Vila Verde,Baixa Tensão,2023,10,22610.0,312.0,3982.0,505.0
Vila Verde,Baixa Tensão,2023,11,22616.0,313.0,3996.0,501.0
Vila Verde,Baixa Tensão,2023,12,22643.0,317.0,3997.0,482.0
Vila Verde,Baixa Tensão,2024,1,22679.0,319.0,4004.0,490.0
Vila Verde,Baixa Tensão,2024,2,22708.0,319.0,4004.0,485.0
Vila Verde,Baixa Tensão,2024,3,22722.0,319.0,4013.0,481.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,79.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,80.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,80.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,80.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,80.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,80.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,81.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,81.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,81.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,82.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,85.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,86.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,86.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,85.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,84.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,83.0,0.0
Vila Verde,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,84.0,0.0
Vila Viçosa,Baixa Tensão,2022,3,3924.0,42.0,907.0,14.0
Vila Viçosa,Baixa Tensão,2022,4,3922.0,42.0,906.0,14.0
Vila Viçosa,Baixa Tensão,2022,5,3923.0,42.0,907.0,17.0
Vila Viçosa,Baixa Tensão,2022,6,3921.0,42.0,902.0,15.0
Vila Viçosa,Baixa Tensão,2022,7,3922.0,42.0,897.0,16.0
Vila Viçosa,Baixa Tensão,2022,8,3924.0,42.0,897.0,15.0
Vila Viçosa,Baixa Tensão,2022,9,3914.0,42.0,898.0,16.0
Vila Viçosa,Baixa Tensão,2022,10,3910.0,42.0,901.0,15.0
Vila Viçosa,Baixa Tensão,2022,11,3920.0,42.0,902.0,17.0
Vila Viçosa,Baixa Tensão,2022,12,3916.0,42.0,901.0,22.0
Vila Viçosa,Baixa Tensão,2023,1,3916.0,42.0,904.0,14.0
Vila Viçosa,Baixa Tensão,2023,2,3918.0,42.0,902.0,15.0
Vila Viçosa,Baixa Tensão,2023,3,3917.0,42.0,902.0,14.0
Vila Viçosa,Baixa Tensão,2023,4,3917.0,42.0,902.0,14.0
Vila Viçosa,Baixa Tensão,2023,5,3917.0,42.0,902.0,14.0
Vila Viçosa,Baixa Tensão,2023,6,3937.0,42.0,908.0,16.0
Vila Viçosa,Baixa Tensão,2023,7,3936.0,42.0,910.0,18.0
Vila Viçosa,Baixa Tensão,2023,8,3946.0,42.0,911.0,15.0
Vila Viçosa,Baixa Tensão,2023,9,3943.0,42.0,909.0,16.0
Vila Viçosa,Baixa Tensão,2023,10,3951.0,42.0,910.0,15.0
Vila Viçosa,Baixa Tensão,2023,11,3952.0,43.0,914.0,17.0
Vila Viçosa,Baixa Tensão,2023,12,3950.0,43.0,914.0,21.0
Vila Viçosa,Baixa Tensão,2024,1,3956.0,43.0,916.0,10.0
Vila Viçosa,Baixa Tensão,2024,2,3951.0,43.0,918.0,11.0
Vila Viçosa,Baixa Tensão,2024,3,3959.0,43.0,916.0,13.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,98.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,98.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,96.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,94.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,95.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,95.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,94.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,94.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,94.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,93.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,95.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,95.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,95.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,98.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,97.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,99.0,0.0
Vila Viçosa,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,99.0,0.0
Vila de Rei,Baixa Tensão,2022,3,2676.0,78.0,526.0,8.0
Vila de Rei,Baixa Tensão,2022,4,2678.0,78.0,524.0,8.0
Vila de Rei,Baixa Tensão,2022,5,2675.0,78.0,526.0,11.0
Vila de Rei,Baixa Tensão,2022,6,2681.0,78.0,528.0,9.0
Vila de Rei,Baixa Tensão,2022,7,2685.0,78.0,528.0,11.0
Vila de Rei,Baixa Tensão,2022,8,2687.0,78.0,528.0,9.0
Vila de Rei,Baixa Tensão,2022,9,2689.0,78.0,525.0,10.0
Vila de Rei,Baixa Tensão,2022,10,2685.0,78.0,524.0,8.0
Vila de Rei,Baixa Tensão,2022,11,2684.0,78.0,525.0,11.0
Vila de Rei,Baixa Tensão,2022,12,2684.0,78.0,523.0,11.0
Vila de Rei,Baixa Tensão,2023,1,2687.0,78.0,525.0,9.0
Vila de Rei,Baixa Tensão,2023,2,2688.0,78.0,528.0,10.0
Vila de Rei,Baixa Tensão,2023,3,2687.0,78.0,530.0,9.0
Vila de Rei,Baixa Tensão,2023,4,2687.0,78.0,530.0,9.0
Vila de Rei,Baixa Tensão,2023,5,2687.0,78.0,530.0,9.0
Vila de Rei,Baixa Tensão,2023,6,2697.0,78.0,533.0,15.0
Vila de Rei,Baixa Tensão,2023,7,2699.0,79.0,533.0,17.0
Vila de Rei,Baixa Tensão,2023,8,2701.0,79.0,536.0,19.0
Vila de Rei,Baixa Tensão,2023,9,2703.0,79.0,534.0,17.0
Vila de Rei,Baixa Tensão,2023,10,2712.0,79.0,537.0,17.0
Vila de Rei,Baixa Tensão,2023,11,2712.0,79.0,537.0,18.0
Vila de Rei,Baixa Tensão,2023,12,2715.0,79.0,537.0,17.0
Vila de Rei,Baixa Tensão,2024,1,2730.0,79.0,534.0,11.0
Vila de Rei,Baixa Tensão,2024,2,2732.0,79.0,536.0,11.0
Vila de Rei,Baixa Tensão,2024,3,2735.0,79.0,536.0,9.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,14.0,0.0
Vila de Rei,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,14.0,0.0
Vila do Bispo,Baixa Tensão,2022,3,5548.0,89.0,1079.0,20.0
Vila do Bispo,Baixa Tensão,2022,4,5552.0,89.0,1078.0,21.0
Vila do Bispo,Baixa Tensão,2022,5,5558.0,89.0,1077.0,20.0
Vila do Bispo,Baixa Tensão,2022,6,5570.0,89.0,1082.0,18.0
Vila do Bispo,Baixa Tensão,2022,7,5578.0,89.0,1083.0,18.0
Vila do Bispo,Baixa Tensão,2022,8,5587.0,89.0,1083.0,17.0
Vila do Bispo,Baixa Tensão,2022,9,5586.0,89.0,1085.0,17.0
Vila do Bispo,Baixa Tensão,2022,10,5591.0,89.0,1087.0,17.0
Vila do Bispo,Baixa Tensão,2022,11,5596.0,89.0,1086.0,17.0
Vila do Bispo,Baixa Tensão,2022,12,5594.0,89.0,1086.0,17.0
Vila do Bispo,Baixa Tensão,2023,1,5594.0,89.0,1087.0,16.0
Vila do Bispo,Baixa Tensão,2023,2,5599.0,89.0,1087.0,16.0
Vila do Bispo,Baixa Tensão,2023,3,5599.0,89.0,1086.0,14.0
Vila do Bispo,Baixa Tensão,2023,4,5599.0,89.0,1086.0,14.0
Vila do Bispo,Baixa Tensão,2023,5,5599.0,89.0,1086.0,14.0
Vila do Bispo,Baixa Tensão,2023,6,5618.0,89.0,1093.0,12.0
Vila do Bispo,Baixa Tensão,2023,7,5622.0,89.0,1093.0,11.0
Vila do Bispo,Baixa Tensão,2023,8,5626.0,89.0,1099.0,11.0
Vila do Bispo,Baixa Tensão,2023,9,5631.0,89.0,1101.0,12.0
Vila do Bispo,Baixa Tensão,2023,10,5628.0,89.0,1100.0,11.0
Vila do Bispo,Baixa Tensão,2023,11,5631.0,89.0,1099.0,10.0
Vila do Bispo,Baixa Tensão,2023,12,5626.0,89.0,1099.0,10.0
Vila do Bispo,Baixa Tensão,2024,1,5626.0,89.0,1100.0,10.0
Vila do Bispo,Baixa Tensão,2024,2,5624.0,89.0,1100.0,10.0
Vila do Bispo,Baixa Tensão,2024,3,5624.0,89.0,1098.0,10.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,30.0,0.0
Vila do Bispo,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,30.0,0.0
Vila do Conde,Baixa Tensão,2022,3,35942.0,448.0,9606.0,277.0
Vila do Conde,Baixa Tensão,2022,4,35934.0,448.0,9610.0,278.0
Vila do Conde,Baixa Tensão,2022,5,35923.0,448.0,9638.0,297.0
Vila do Conde,Baixa Tensão,2022,6,35958.0,448.0,9943.0,309.0
Vila do Conde,Baixa Tensão,2022,7,35999.0,448.0,10071.0,298.0
Vila do Conde,Baixa Tensão,2022,8,36013.0,448.0,10089.0,279.0
Vila do Conde,Baixa Tensão,2022,9,36029.0,448.0,9942.0,269.0
Vila do Conde,Baixa Tensão,2022,10,36068.0,448.0,9863.0,259.0
Vila do Conde,Baixa Tensão,2022,11,36096.0,448.0,9815.0,253.0
Vila do Conde,Baixa Tensão,2022,12,36123.0,448.0,9812.0,271.0
Vila do Conde,Baixa Tensão,2023,1,36134.0,448.0,9800.0,247.0
Vila do Conde,Baixa Tensão,2023,2,36220.0,448.0,9798.0,248.0
Vila do Conde,Baixa Tensão,2023,3,36251.0,448.0,9795.0,250.0
Vila do Conde,Baixa Tensão,2023,4,36251.0,448.0,9795.0,250.0
Vila do Conde,Baixa Tensão,2023,5,36251.0,448.0,9795.0,250.0
Vila do Conde,Baixa Tensão,2023,6,36396.0,451.0,10145.0,294.0
Vila do Conde,Baixa Tensão,2023,7,36443.0,451.0,10174.0,285.0
Vila do Conde,Baixa Tensão,2023,8,36467.0,451.0,10159.0,270.0
Vila do Conde,Baixa Tensão,2023,9,36480.0,451.0,10018.0,257.0
Vila do Conde,Baixa Tensão,2023,10,36541.0,451.0,9960.0,239.0
Vila do Conde,Baixa Tensão,2023,11,36576.0,451.0,9921.0,243.0
Vila do Conde,Baixa Tensão,2023,12,36589.0,451.0,9916.0,239.0
Vila do Conde,Baixa Tensão,2024,1,36651.0,451.0,9911.0,222.0
Vila do Conde,Baixa Tensão,2024,2,36672.0,451.0,9922.0,221.0
Vila do Conde,Baixa Tensão,2024,3,36687.0,451.0,9933.0,214.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,176.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,175.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,174.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,176.0,0.0
Vila do Conde,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,177.0,0.0
