Concelho,Tipo de Instalação,Nível de Tensão,Ano,Mês,CPEs (#)
Trofa,Não Doméstico,Baixa Tensão Normal,2022,3,3645
Trofa,Não Doméstico,Baixa Tensão Normal,2022,4,3645
Trofa,Não Doméstico,Baixa Tensão Normal,2022,5,3649
Trofa,Não Doméstico,Baixa Tensão Normal,2022,6,3666
Trofa,Não Doméstico,Baixa Tensão Normal,2022,7,3699
Trofa,Não Doméstico,Baixa Tensão Normal,2022,8,3706
Trofa,Não Doméstico,Baixa Tensão Normal,2022,9,3700
Trofa,Não Doméstico,Baixa Tensão Normal,2022,10,3698
Trofa,Não Doméstico,Baixa Tensão Normal,2022,11,3699
Trofa,Não Doméstico,Baixa Tensão Normal,2022,12,3695
Trofa,Não Doméstico,Baixa Tensão Normal,2023,1,3701
Trofa,Não Doméstico,Baixa Tensão Normal,2023,2,3710
Trofa,Não Doméstico,Baixa Tensão Normal,2023,3,3718
Trofa,Não Doméstico,Baixa Tensão Normal,2023,4,3718
Trofa,Não Doméstico,Baixa Tensão Normal,2023,5,3718
Trofa,Não Doméstico,Baixa Tensão Normal,2023,6,3788
Trofa,Não Doméstico,Baixa Tensão Normal,2023,7,3796
Trofa,Não Doméstico,Baixa Tensão Normal,2023,8,3799
Trofa,Não Doméstico,Baixa Tensão Normal,2023,9,3779
Trofa,Não Doméstico,Baixa Tensão Normal,2023,10,3780
Trofa,Não Doméstico,Baixa Tensão Normal,2023,11,3777
Trofa,Não Doméstico,Baixa Tensão Normal,2023,12,3783
Trofa,Não Doméstico,Baixa Tensão Normal,2024,1,3779
Trofa,Não Doméstico,Baixa Tensão Normal,2024,2,3773
Trofa,Não Doméstico,Baixa Tensão Normal,2024,3,3774
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,146
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,146
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,148
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,148
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,148
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,148
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,146
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,147
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,146
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,146
Trofa,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,146
Trofa,Outros,Baixa Tensão Especial,2022,3,2
Trofa,Outros,Baixa Tensão Especial,2022,4,2
Trofa,Outros,Baixa Tensão Especial,2022,5,2
Trofa,Outros,Baixa Tensão Especial,2022,6,5
Trofa,Outros,Baixa Tensão Especial,2022,7,2
Trofa,Outros,Baixa Tensão Especial,2022,8,2
Trofa,Outros,Baixa Tensão Especial,2022,9,2
Trofa,Outros,Baixa Tensão Especial,2022,10,2
Trofa,Outros,Baixa Tensão Especial,2022,11,2
Trofa,Outros,Baixa Tensão Especial,2022,12,2
Trofa,Outros,Baixa Tensão Especial,2023,1,1
Trofa,Outros,Baixa Tensão Especial,2023,2,1
Trofa,Outros,Baixa Tensão Especial,2023,3,1
Trofa,Outros,Baixa Tensão Especial,2023,4,1
Trofa,Outros,Baixa Tensão Especial,2023,5,1
Trofa,Outros,Baixa Tensão Especial,2023,6,4
Trofa,Outros,Baixa Tensão Especial,2023,7,1
Trofa,Outros,Baixa Tensão Especial,2023,8,1
Trofa,Outros,Baixa Tensão Especial,2023,9,1
Trofa,Outros,Baixa Tensão Especial,2023,10,1
Trofa,Outros,Baixa Tensão Especial,2023,11,2
Trofa,Outros,Baixa Tensão Especial,2023,12,1
Trofa,Outros,Baixa Tensão Especial,2024,2,1
Trofa,Outros,Baixa Tensão Normal,2022,3,136
Trofa,Outros,Baixa Tensão Normal,2022,4,136
Trofa,Outros,Baixa Tensão Normal,2022,5,139
Trofa,Outros,Baixa Tensão Normal,2022,6,136
Trofa,Outros,Baixa Tensão Normal,2022,7,136
Trofa,Outros,Baixa Tensão Normal,2022,8,141
Trofa,Outros,Baixa Tensão Normal,2022,9,134
Trofa,Outros,Baixa Tensão Normal,2022,10,137
Trofa,Outros,Baixa Tensão Normal,2022,11,154
Trofa,Outros,Baixa Tensão Normal,2022,12,153
Trofa,Outros,Baixa Tensão Normal,2023,1,131
Trofa,Outros,Baixa Tensão Normal,2023,2,134
Trofa,Outros,Baixa Tensão Normal,2023,3,131
Trofa,Outros,Baixa Tensão Normal,2023,4,131
Trofa,Outros,Baixa Tensão Normal,2023,5,131
Trofa,Outros,Baixa Tensão Normal,2023,6,129
Trofa,Outros,Baixa Tensão Normal,2023,7,127
Trofa,Outros,Baixa Tensão Normal,2023,8,126
Trofa,Outros,Baixa Tensão Normal,2023,9,124
Trofa,Outros,Baixa Tensão Normal,2023,10,120
Trofa,Outros,Baixa Tensão Normal,2023,11,118
Trofa,Outros,Baixa Tensão Normal,2023,12,117
Trofa,Outros,Baixa Tensão Normal,2024,1,118
Trofa,Outros,Baixa Tensão Normal,2024,2,131
Trofa,Outros,Baixa Tensão Normal,2024,3,117
Tábua,Doméstico,Baixa Tensão Especial,2022,3,1
Tábua,Doméstico,Baixa Tensão Especial,2022,4,1
Tábua,Doméstico,Baixa Tensão Especial,2022,5,1
Tábua,Doméstico,Baixa Tensão Especial,2022,6,1
Tábua,Doméstico,Baixa Tensão Especial,2022,7,1
Tábua,Doméstico,Baixa Tensão Especial,2022,8,1
Tábua,Doméstico,Baixa Tensão Especial,2022,9,1
Tábua,Doméstico,Baixa Tensão Especial,2022,10,1
Tábua,Doméstico,Baixa Tensão Especial,2022,11,1
Tábua,Doméstico,Baixa Tensão Especial,2022,12,1
Tábua,Doméstico,Baixa Tensão Especial,2023,1,1
Tábua,Doméstico,Baixa Tensão Especial,2023,2,1
Tábua,Doméstico,Baixa Tensão Especial,2023,3,1
Tábua,Doméstico,Baixa Tensão Especial,2023,4,1
Tábua,Doméstico,Baixa Tensão Especial,2023,5,1
Tábua,Doméstico,Baixa Tensão Especial,2023,6,1
Tábua,Doméstico,Baixa Tensão Especial,2023,7,1
Tábua,Doméstico,Baixa Tensão Especial,2023,8,1
Tábua,Doméstico,Baixa Tensão Especial,2023,9,1
Tábua,Doméstico,Baixa Tensão Especial,2023,10,1
Tábua,Doméstico,Baixa Tensão Especial,2023,11,1
Tábua,Doméstico,Baixa Tensão Especial,2023,12,1
Tábua,Doméstico,Baixa Tensão Especial,2024,1,2
Tábua,Doméstico,Baixa Tensão Especial,2024,2,2
Tábua,Doméstico,Baixa Tensão Especial,2024,3,2
Tábua,Doméstico,Baixa Tensão Normal,2022,3,6981
Tábua,Doméstico,Baixa Tensão Normal,2022,4,6974
Tábua,Doméstico,Baixa Tensão Normal,2022,5,6971
Tábua,Doméstico,Baixa Tensão Normal,2022,6,6974
Tábua,Doméstico,Baixa Tensão Normal,2022,7,6983
Tábua,Doméstico,Baixa Tensão Normal,2022,8,6989
Tábua,Doméstico,Baixa Tensão Normal,2022,9,6993
Tábua,Doméstico,Baixa Tensão Normal,2022,10,6998
Tábua,Doméstico,Baixa Tensão Normal,2022,11,7011
Tábua,Doméstico,Baixa Tensão Normal,2022,12,7000
Tábua,Doméstico,Baixa Tensão Normal,2023,1,7002
Tábua,Doméstico,Baixa Tensão Normal,2023,2,7009
Tábua,Doméstico,Baixa Tensão Normal,2023,3,7010
Tábua,Doméstico,Baixa Tensão Normal,2023,4,7010
Tábua,Doméstico,Baixa Tensão Normal,2023,5,7010
Tábua,Doméstico,Baixa Tensão Normal,2023,6,7021
Tábua,Doméstico,Baixa Tensão Normal,2023,7,7032
Tábua,Doméstico,Baixa Tensão Normal,2023,8,7037
Tábua,Doméstico,Baixa Tensão Normal,2023,9,7044
Tábua,Doméstico,Baixa Tensão Normal,2023,10,7059
Tábua,Doméstico,Baixa Tensão Normal,2023,11,7057
Tábua,Doméstico,Baixa Tensão Normal,2023,12,7063
Tábua,Doméstico,Baixa Tensão Normal,2024,1,7064
Tábua,Doméstico,Baixa Tensão Normal,2024,2,7060
Tábua,Doméstico,Baixa Tensão Normal,2024,3,7063
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,3,131
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,4,131
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,5,131
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,6,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,7,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,8,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,9,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,10,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,11,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2022,12,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,1,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,2,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,3,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,4,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,5,132
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,6,133
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,7,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,8,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,9,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,10,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,11,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2023,12,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2024,1,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2024,2,134
Tábua,Iluminação Pública,Baixa Tensão Normal,2024,3,135
Tábua,Não Doméstico,Baixa Tensão Especial,2022,3,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,4,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,5,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,6,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,7,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,8,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,9,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,10,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,11,30
Tábua,Não Doméstico,Baixa Tensão Especial,2022,12,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,1,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,2,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,3,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,4,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,5,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,6,30
Tábua,Não Doméstico,Baixa Tensão Especial,2023,7,30
