concelho,nivel_de_tensao,ano,mes,energia_ativa_kwh
Santa Comba Dão,Baixa Tensão,2021,6,1412388.0
Santa Comba Dão,Baixa Tensão,2021,7,1517510.321
Santa Comba Dão,Baixa Tensão,2021,8,1577733.311
Santa Comba Dão,Baixa Tensão,2021,9,1457716.8690000002
Santa Comba Dão,Baixa Tensão,2021,10,1593178.123
Santa Comba Dão,Baixa Tensão,2021,11,1709922.841
Santa Comba Dão,Baixa Tensão,2021,12,1883919.026
Santa Comba Dão,Baixa Tensão,2022,1,1902787.033
Santa Comba Dão,Baixa Tensão,2022,2,1631236.473
Santa Comba Dão,Baixa Tensão,2022,3,1687939.101
Santa Comba Dão,Baixa Tensão,2022,4,1507426.573
Santa Comba Dão,Baixa Tensão,2022,5,1475732.402
Santa Comba Dão,Baixa Tensão,2022,6,1427608.418
Santa Comba Dão,Baixa Tensão,2022,7,1617234.966
Santa Comba Dão,Baixa Tensão,2022,8,1616332.136
Santa Comba Dão,Baixa Tensão,2022,9,1490747.4079999998
Santa Comba Dão,Baixa Tensão,2022,10,1564408.889
Santa Comba Dão,Baixa Tensão,2022,11,1659953.383
Santa Comba Dão,Baixa Tensão,2022,12,1850680.2179999999
Santa Comba Dão,Baixa Tensão,2023,1,1978640.128
Santa Comba Dão,Baixa Tensão,2023,2,1703915.703
Santa Comba Dão,Baixa Tensão,2023,3,1672074.613
Santa Comba Dão,Baixa Tensão,2023,4,1444619.986
Santa Comba Dão,Baixa Tensão,2023,5,1439276.8260000001
Santa Comba Dão,Baixa Tensão,2023,6,1430945.744
Santa Comba Dão,Baixa Tensão,2023,7,1550872.218
Santa Comba Dão,Baixa Tensão,2023,8,1627892.862
Santa Comba Dão,Baixa Tensão,2023,9,1486785.7449999999
Santa Comba Dão,Baixa Tensão,2023,10,1598202.569
Santa Comba Dão,Baixa Tensão,2023,11,1743958.885
Santa Comba Dão,Baixa Tensão,2023,12,2104767.721
Santa Comba Dão,Baixa Tensão,2024,1,2041075.812
Santa Comba Dão,Baixa Tensão,2024,2,660894.188
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2020,11,801237.939
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2020,12,770637.565
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,1,837371.272
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,2,762587.61
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,3,865628.118
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,4,744345.218
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,5,803784.618
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,6,792239.3640000001
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,7,834935.742
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,8,745293.8030000001
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,9,829663.2549999999
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,10,852081.3960000001
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,11,898336.173
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2021,12,878904.4310000001
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,1,919375.0619999999
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,2,836249.3929999999
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,3,873445.704
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,4,804339.409
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,5,812527.821
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,6,774544.611
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,7,832804.735
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,8,740935.0160000001
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,9,759585.941
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,10,828452.4720000001
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,11,838160.1
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2022,12,823696.736
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,1,884395.715
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,2,803942.573
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,3,855728.968
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,4,726594.711
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,5,754873.908
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,6,804088.125
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,7,790830.284
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,8,695848.554
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,9,721172.993
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,10,775990.888
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,11,761840.128
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2023,12,749924.153
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2024,1,790921.944
Santa Comba Dão,"Muito Alta, Alta e Média Tensões",2024,2,391163.056
Santa Maria da Feira,Baixa Tensão,2020,11,22603446.421
Santa Maria da Feira,Baixa Tensão,2020,12,25892306.002
Santa Maria da Feira,Baixa Tensão,2021,1,27470109.717
Santa Maria da Feira,Baixa Tensão,2021,2,22667491.162
Santa Maria da Feira,Baixa Tensão,2021,3,21989532.544
Santa Maria da Feira,Baixa Tensão,2021,4,19612260.766
Santa Maria da Feira,Baixa Tensão,2021,5,19627208.008
Santa Maria da Feira,Baixa Tensão,2021,6,18744261.272
Santa Maria da Feira,Baixa Tensão,2021,7,19577786.737
Santa Maria da Feira,Baixa Tensão,2021,8,19162506.358
Santa Maria da Feira,Baixa Tensão,2021,9,19076929.366
Santa Maria da Feira,Baixa Tensão,2021,10,20596815.654
Santa Maria da Feira,Baixa Tensão,2021,11,22332053.764
Santa Maria da Feira,Baixa Tensão,2021,12,24801491.652
Santa Maria da Feira,Baixa Tensão,2022,1,24865406.946
Santa Maria da Feira,Baixa Tensão,2022,2,21670019.126
Santa Maria da Feira,Baixa Tensão,2022,3,22697393.241
Santa Maria da Feira,Baixa Tensão,2022,4,20313547.875
Santa Maria da Feira,Baixa Tensão,2022,5,20054083.056
Santa Maria da Feira,Baixa Tensão,2022,6,19108437.184
Santa Maria da Feira,Baixa Tensão,2022,7,20152895.478
Santa Maria da Feira,Baixa Tensão,2022,8,19352989.508
Santa Maria da Feira,Baixa Tensão,2022,9,18573038.229
Santa Maria da Feira,Baixa Tensão,2022,10,20342062.908999998
Santa Maria da Feira,Baixa Tensão,2022,11,21581063.467
Santa Maria da Feira,Baixa Tensão,2022,12,24339786.270999998
Santa Maria da Feira,Baixa Tensão,2023,1,26103347.889
Santa Maria da Feira,Baixa Tensão,2023,2,22546418.324
Santa Maria da Feira,Baixa Tensão,2023,3,22659791.486
Santa Maria da Feira,Baixa Tensão,2023,4,19482098.994
Santa Maria da Feira,Baixa Tensão,2023,5,19321755.68
Santa Maria da Feira,Baixa Tensão,2023,6,18887669.305
Santa Maria da Feira,Baixa Tensão,2023,7,19547424.054
Santa Maria da Feira,Baixa Tensão,2023,8,19283845.787
Santa Maria da Feira,Baixa Tensão,2023,9,19005276.842
Santa Maria da Feira,Baixa Tensão,2023,10,21182448.079
Santa Maria da Feira,Baixa Tensão,2023,11,23124421.061
Santa Maria da Feira,Baixa Tensão,2023,12,26861637.443
Santa Maria da Feira,Baixa Tensão,2024,1,26477818.288
Santa Maria da Feira,Baixa Tensão,2024,2,8862024.712
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2020,11,31865146.735
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2020,12,26695341.128000002
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,1,32226280.874
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,2,30741856.643
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,3,34954135.483
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,4,31470034.843
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,5,33657956.948
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,6,31484522.536
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,7,33004950.245
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,8,21185461.612
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,9,31829575.816
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,10,33284364.584
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,11,34233660.914
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2021,12,29274719.502
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,1,34270022.457
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,2,32943636.143
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,3,36599782.143
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,4,31675924.844
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,5,34092294.253
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,6,32545707.16
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,7,32368258.924
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,8,23129060.695
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,9,31626673.575
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,10,33989590.404
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,11,34473822.434
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2022,12,27232581.088
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,1,33823005.393
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,2,31956773.297
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,3,35866204.169
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,4,29938896.602
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,5,33024190.906
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,6,31327808.633
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,7,30131292.595
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,8,20059537.536
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,9,29447714.495
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,10,33091077.043
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,11,33482383.134999998
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2023,12,26476993.196
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2024,1,31949093.454
Santa Maria da Feira,"Muito Alta, Alta e Média Tensões",2024,2,8114184.546
Santa Marta de Penaguião,Baixa Tensão,2020,11,865197.308
Santa Marta de Penaguião,Baixa Tensão,2020,12,989512.1880000001
Santa Marta de Penaguião,Baixa Tensão,2021,1,1036195.843
Santa Marta de Penaguião,Baixa Tensão,2021,2,871453.8089999999
Santa Marta de Penaguião,Baixa Tensão,2021,3,849454.8859999999
Santa Marta de Penaguião,Baixa Tensão,2021,4,754086.748
Santa Marta de Penaguião,Baixa Tensão,2021,5,749344.83
Santa Marta de Penaguião,Baixa Tensão,2021,6,731677.025
Santa Marta de Penaguião,Baixa Tensão,2021,7,830849.274
Santa Marta de Penaguião,Baixa Tensão,2021,8,883049.993
Santa Marta de Penaguião,Baixa Tensão,2021,9,830893.782
Santa Marta de Penaguião,Baixa Tensão,2021,10,853402.415
Santa Marta de Penaguião,Baixa Tensão,2021,11,903377.662
Santa Marta de Penaguião,Baixa Tensão,2021,12,1011798.733
Santa Marta de Penaguião,Baixa Tensão,2022,1,1026720.7289999999
Santa Marta de Penaguião,Baixa Tensão,2022,2,893312.925
Santa Marta de Penaguião,Baixa Tensão,2022,3,917799.219
Santa Marta de Penaguião,Baixa Tensão,2022,4,816206.927
Santa Marta de Penaguião,Baixa Tensão,2022,5,794231.563
Santa Marta de Penaguião,Baixa Tensão,2022,6,767518.637
Santa Marta de Penaguião,Baixa Tensão,2022,7,923789.475
Santa Marta de Penaguião,Baixa Tensão,2022,8,946570.7509999999
Santa Marta de Penaguião,Baixa Tensão,2022,9,829185.814
Santa Marta de Penaguião,Baixa Tensão,2022,10,832704.0939999999
Santa Marta de Penaguião,Baixa Tensão,2022,11,881055.27
Santa Marta de Penaguião,Baixa Tensão,2022,12,999019.596
Santa Marta de Penaguião,Baixa Tensão,2023,1,1051979.129
Santa Marta de Penaguião,Baixa Tensão,2023,2,909807.498
Santa Marta de Penaguião,Baixa Tensão,2023,3,863192.311
Santa Marta de Penaguião,Baixa Tensão,2023,4,724014.877
Santa Marta de Penaguião,Baixa Tensão,2023,5,710283.372
Santa Marta de Penaguião,Baixa Tensão,2023,6,717555.813
Santa Marta de Penaguião,Baixa Tensão,2023,7,825663.287
Santa Marta de Penaguião,Baixa Tensão,2023,8,892621.267
Santa Marta de Penaguião,Baixa Tensão,2023,9,778744.592
Santa Marta de Penaguião,Baixa Tensão,2023,10,799153.924
Santa Marta de Penaguião,Baixa Tensão,2023,11,859391.986
Santa Marta de Penaguião,Baixa Tensão,2023,12,1081770.944
Santa Marta de Penaguião,Baixa Tensão,2024,1,1063606.382
Santa Marta de Penaguião,Baixa Tensão,2024,2,345308.618
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2020,11,150573.247
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2020,12,167082.366
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,1,179629.15600000002
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,2,138974.558
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,3,140706.286
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,4,128732.201
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,5,139211.545
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,6,150109.287
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,7,177053.998
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,8,193673.162
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,9,222216.807
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,10,176558.676
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,11,148202.308
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2021,12,174119.016
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,1,177639.805
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,2,157287.549
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,3,168603.035
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,4,152354.311
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,5,159652.463
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,6,158072.837
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,7,170092.74000000002
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,8,189590.029
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,9,203608.53
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,10,162989.988
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,11,158701.114
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2022,12,164246.599
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,1,162157.947
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,2,136829.19400000002
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,3,138653.082
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,4,113057.312
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,5,121258.561
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,6,125028.90400000001
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,7,143290.883
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,8,172483.763
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,9,187946.48799999998
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,10,146714.104
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,11,128211.85
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2023,12,141040.912
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2024,1,139790.541
Santa Marta de Penaguião,"Muito Alta, Alta e Média Tensões",2024,2,49793.042
Santarém,Baixa Tensão,2020,11,11273814.408
Santarém,Baixa Tensão,2020,12,13304911.103
Santarém,Baixa Tensão,2021,1,14570837.22
Santarém,Baixa Tensão,2021,2,11088801.214
Santarém,Baixa Tensão,2021,3,10846922.035000002
Santarém,Baixa Tensão,2021,4,9880046.33
Santarém,Baixa Tensão,2021,5,10264551.204
Santarém,Baixa Tensão,2021,6,10374696.754999999
Santarém,Baixa Tensão,2021,7,11210080.886
Santarém,Baixa Tensão,2021,8,11235171.936999999
Santarém,Baixa Tensão,2021,9,10351017.182
Santarém,Baixa Tensão,2021,10,10514703.247000001
Santarém,Baixa Tensão,2021,11,11498708.825
Santarém,Baixa Tensão,2021,12,12987705.165
Santarém,Baixa Tensão,2022,1,13513742.997
Santarém,Baixa Tensão,2022,2,11661076.228
Santarém,Baixa Tensão,2022,3,11949903.818999998
Santarém,Baixa Tensão,2022,4,10638687.01
Santarém,Baixa Tensão,2022,5,10833799.203
Santarém,Baixa Tensão,2022,6,10769516.613000002
Santarém,Baixa Tensão,2022,7,12149906.999
Santarém,Baixa Tensão,2022,8,11527572.912
Santarém,Baixa Tensão,2022,9,10413522.767
Santarém,Baixa Tensão,2022,10,10287514.41
Santarém,Baixa Tensão,2022,11,10919972.973000001
Santarém,Baixa Tensão,2022,12,12811736.731
Santarém,Baixa Tensão,2023,1,14081723.601
Santarém,Baixa Tensão,2023,2,12586223.033
Santarém,Baixa Tensão,2023,3,11945118.726
Santarém,Baixa Tensão,2023,4,10324345.004999999
Santarém,Baixa Tensão,2023,5,10772990.309
Santarém,Baixa Tensão,2023,6,11061166.326
Santarém,Baixa Tensão,2023,7,11929374.052
Santarém,Baixa Tensão,2023,8,11869421.475
Santarém,Baixa Tensão,2023,9,10735111.755
Santarém,Baixa Tensão,2023,10,11026849.696
Santarém,Baixa Tensão,2023,11,11748100.084
Santarém,Baixa Tensão,2023,12,14492619.938
Santarém,Baixa Tensão,2024,1,14386087.563
Santarém,Baixa Tensão,2024,2,5027534.437000001
Santarém,"Muito Alta, Alta e Média Tensões",2020,11,12992929.436
Santarém,"Muito Alta, Alta e Média Tensões",2020,12,12600522.618999999
Santarém,"Muito Alta, Alta e Média Tensões",2021,1,12363464.549
Santarém,"Muito Alta, Alta e Média Tensões",2021,2,10850764.841
Santarém,"Muito Alta, Alta e Média Tensões",2021,3,11830611.61
Santarém,"Muito Alta, Alta e Média Tensões",2021,4,12267368.112
Santarém,"Muito Alta, Alta e Média Tensões",2021,5,13881681.93
Santarém,"Muito Alta, Alta e Média Tensões",2021,6,14932718.856999999
Santarém,"Muito Alta, Alta e Média Tensões",2021,7,15669644.025
Santarém,"Muito Alta, Alta e Média Tensões",2021,8,15829940.146000002
Santarém,"Muito Alta, Alta e Média Tensões",2021,9,15399385.93
Santarém,"Muito Alta, Alta e Média Tensões",2021,10,14131233.859
Santarém,"Muito Alta, Alta e Média Tensões",2021,11,13736518.065
Santarém,"Muito Alta, Alta e Média Tensões",2021,12,13284415.076
Santarém,"Muito Alta, Alta e Média Tensões",2022,1,13321194.642
Santarém,"Muito Alta, Alta e Média Tensões",2022,2,12565235.313
Santarém,"Muito Alta, Alta e Média Tensões",2022,3,13512681.907000002
Santarém,"Muito Alta, Alta e Média Tensões",2022,4,12961566.458
Santarém,"Muito Alta, Alta e Média Tensões",2022,5,14561508.543
Santarém,"Muito Alta, Alta e Média Tensões",2022,6,14623441.137
Santarém,"Muito Alta, Alta e Média Tensões",2022,7,16743293.792
Santarém,"Muito Alta, Alta e Média Tensões",2022,8,16426789.361
Santarém,"Muito Alta, Alta e Média Tensões",2022,9,15176982.655
Santarém,"Muito Alta, Alta e Média Tensões",2022,10,14252947.372000001
Santarém,"Muito Alta, Alta e Média Tensões",2022,11,13793925.521000002
Santarém,"Muito Alta, Alta e Média Tensões",2022,12,13866009.199000001
Santarém,"Muito Alta, Alta e Média Tensões",2023,1,13604558.884000001
Santarém,"Muito Alta, Alta e Média Tensões",2023,2,11793819.485
Santarém,"Muito Alta, Alta e Média Tensões",2023,3,13308368.686999999
Santarém,"Muito Alta, Alta e Média Tensões",2023,4,13060842.37
Santarém,"Muito Alta, Alta e Média Tensões",2023,5,14977652.392
Santarém,"Muito Alta, Alta e Média Tensões",2023,6,15165264.608000001
Santarém,"Muito Alta, Alta e Média Tensões",2023,7,15935957.764
Santarém,"Muito Alta, Alta e Média Tensões",2023,8,16490504.6
Santarém,"Muito Alta, Alta e Média Tensões",2023,9,14755119.0
Santarém,"Muito Alta, Alta e Média Tensões",2023,10,14191178.669
Santarém,"Muito Alta, Alta e Média Tensões",2023,11,13714669.269
Santarém,"Muito Alta, Alta e Média Tensões",2023,12,13408967.505
Santarém,"Muito Alta, Alta e Média Tensões",2024,1,13317452.924
Santarém,"Muito Alta, Alta e Média Tensões",2024,2,5431564.818
Santiago do Cacém,Baixa Tensão,2020,11,5777296.884
Santiago do Cacém,Baixa Tensão,2020,12,6726842.365
Santiago do Cacém,Baixa Tensão,2021,1,7061841.284
Santiago do Cacém,Baixa Tensão,2021,2,5663460.005
Santiago do Cacém,Baixa Tensão,2021,3,5592209.678
Santiago do Cacém,Baixa Tensão,2021,4,5193484.343
Santiago do Cacém,Baixa Tensão,2021,5,5357599.097
Santiago do Cacém,Baixa Tensão,2021,6,5346656.869
