concelho,ano,mes,inclui_mobilidade_eletrica,cpes_com_dcs_recolhidos_quantidade
Nisa,2024,2,Não,4513
Nisa,2024,2,Sim,1
Nisa,2024,3,Não,4705
Nisa,2024,3,Sim,1
Nisa,2024,4,Não,4796
Nisa,2024,4,Sim,1
Odemira,2022,8,Não,4052
Odemira,2022,8,Sim,3
Odemira,2022,9,Não,4103
Odemira,2022,9,Sim,3
Odemira,2022,10,Não,4094
Odemira,2022,10,Sim,3
Odemira,2022,11,Não,4497
Odemira,2022,11,Sim,3
Odemira,2022,12,Não,4798
Odemira,2022,12,Sim,3
Odemira,2023,1,Não,5891
Odemira,2023,1,Sim,3
Odemira,2023,2,Não,6103
Odemira,2023,2,Sim,4
Odemira,2023,3,Não,6063
Odemira,2023,3,Sim,4
Odemira,2023,4,Não,6342
Odemira,2023,4,Sim,4
Odemira,2023,5,Não,6447
Odemira,2023,5,Sim,4
Odemira,2023,6,Não,6614
Odemira,2023,6,Sim,4
Odemira,2023,7,Não,7023
Odemira,2023,7,Sim,4
Odemira,2023,8,Não,7277
Odemira,2023,8,Sim,4
Odemira,2023,9,Não,7642
Odemira,2023,9,Sim,4
Odemira,2023,10,Não,8321
Odemira,2023,10,Sim,4
Odemira,2023,11,Não,9264
Odemira,2023,11,Sim,4
Odemira,2023,12,Não,9900
Odemira,2023,12,Sim,4
Odemira,2024,1,Não,10169
Odemira,2024,1,Sim,3
Odemira,2024,2,Não,10520
Odemira,2024,2,Sim,3
Odemira,2024,3,Não,11062
Odemira,2024,3,Sim,4
Odemira,2024,4,Não,11049
Odemira,2024,4,Sim,4
Odivelas,2022,8,Não,37643
Odivelas,2022,8,Sim,7
Odivelas,2022,9,Não,36645
Odivelas,2022,9,Sim,7
Odivelas,2022,10,Não,37408
Odivelas,2022,10,Sim,7
Odivelas,2022,11,Não,39789
Odivelas,2022,11,Sim,7
Odivelas,2022,12,Não,40312
Odivelas,2022,12,Sim,7
Odivelas,2023,1,Não,42389
Odivelas,2023,1,Sim,6
Odivelas,2023,2,Não,44417
Odivelas,2023,2,Sim,10
Odivelas,2023,3,Não,46323
Odivelas,2023,3,Sim,12
Odivelas,2023,4,Não,47666
Odivelas,2023,4,Sim,12
Odivelas,2023,5,Não,46303
Odivelas,2023,5,Sim,12
Odivelas,2023,6,Não,51559
Odivelas,2023,6,Sim,15
Odivelas,2023,7,Não,52833
Odivelas,2023,7,Sim,15
Odivelas,2023,8,Não,54011
Odivelas,2023,8,Sim,17
Odivelas,2023,9,Não,56516
Odivelas,2023,9,Sim,18
Odivelas,2023,10,Não,58424
Odivelas,2023,10,Sim,25
Odivelas,2023,11,Não,60165
Odivelas,2023,11,Sim,28
Odivelas,2023,12,Não,62953
Odivelas,2023,12,Sim,30
Odivelas,2024,1,Não,61908
Odivelas,2024,1,Sim,31
Odivelas,2024,2,Não,62884
Odivelas,2024,2,Sim,33
Odivelas,2024,3,Não,63309
Odivelas,2024,3,Sim,34
Odivelas,2024,4,Não,62750
Odivelas,2024,4,Sim,34
Oeiras,2022,8,Não,45637
Oeiras,2022,8,Sim,35
Oeiras,2022,9,Não,45244
Oeiras,2022,9,Sim,34
Oeiras,2022,10,Não,46406
Oeiras,2022,10,Sim,34
Oeiras,2022,11,Não,46486
Oeiras,2022,11,Sim,36
Oeiras,2022,12,Não,47523
Oeiras,2022,12,Sim,40
Oeiras,2023,1,Não,46686
Oeiras,2023,1,Sim,37
Oeiras,2023,2,Não,49123
Oeiras,2023,2,Sim,45
Oeiras,2023,3,Não,50845
Oeiras,2023,3,Sim,48
Oeiras,2023,4,Não,52602
Oeiras,2023,4,Sim,49
Oeiras,2023,5,Não,51398
Oeiras,2023,5,Sim,48
Oeiras,2023,6,Não,55573
Oeiras,2023,6,Sim,55
Oeiras,2023,7,Não,57337
Oeiras,2023,7,Sim,55
Oeiras,2023,8,Não,58315
Oeiras,2023,8,Sim,62
Oeiras,2023,9,Não,60811
Oeiras,2023,9,Sim,66
Oeiras,2023,10,Não,61755
Oeiras,2023,10,Sim,71
Oeiras,2023,11,Não,63508
Oeiras,2023,11,Sim,77
Oeiras,2023,12,Não,66002
Oeiras,2023,12,Sim,84
Oeiras,2024,1,Não,63489
Oeiras,2024,1,Sim,88
Oeiras,2024,2,Não,66566
Oeiras,2024,2,Sim,92
Oeiras,2024,3,Não,68484
Oeiras,2024,3,Sim,95
Oeiras,2024,4,Não,68128
Oeiras,2024,4,Sim,95
Oleiros,2022,8,Não,798
Oleiros,2022,8,Sim,2
Oleiros,2022,9,Não,680
Oleiros,2022,9,Sim,2
Oleiros,2022,10,Não,868
Oleiros,2022,10,Sim,2
Oleiros,2022,11,Não,934
Oleiros,2022,11,Sim,2
Oleiros,2022,12,Não,979
Oleiros,2022,12,Sim,2
Oleiros,2023,1,Não,914
Oleiros,2023,1,Sim,2
Oleiros,2023,2,Não,1116
Oleiros,2023,2,Sim,2
Oleiros,2023,3,Não,1177
Oleiros,2023,3,Sim,2
Oleiros,2023,4,Não,1202
Oleiros,2023,4,Sim,2
Oleiros,2023,5,Não,1324
Oleiros,2023,5,Sim,2
Oleiros,2023,6,Não,1409
Oleiros,2023,6,Sim,2
Oleiros,2023,7,Não,1792
Oleiros,2023,7,Sim,2
Oleiros,2023,8,Não,1856
Oleiros,2023,8,Sim,2
Oleiros,2023,9,Não,2228
Oleiros,2023,9,Sim,2
Oleiros,2023,10,Não,2750
Oleiros,2023,10,Sim,2
Oleiros,2023,11,Não,3202
Oleiros,2023,11,Sim,2
Oleiros,2023,12,Não,3362
Oleiros,2023,12,Sim,2
Oleiros,2024,1,Não,3586
Oleiros,2024,1,Sim,2
Oleiros,2024,2,Não,3665
Oleiros,2024,2,Sim,2
Oleiros,2024,3,Não,3700
Oleiros,2024,3,Sim,2
Oleiros,2024,4,Não,3702
Oleiros,2024,4,Sim,2
Olhão,2022,8,Não,9676
Olhão,2022,8,Sim,2
Olhão,2022,9,Não,9687
Olhão,2022,9,Sim,2
Olhão,2022,10,Não,10383
Olhão,2022,10,Sim,2
Olhão,2022,11,Não,11352
Olhão,2022,11,Sim,2
Olhão,2022,12,Não,11742
Olhão,2022,12,Sim,2
Olhão,2023,1,Não,12654
Olhão,2023,1,Sim,2
Olhão,2023,2,Não,12808
Olhão,2023,2,Sim,2
Olhão,2023,3,Não,13314
Olhão,2023,3,Sim,2
Olhão,2023,4,Não,13995
Olhão,2023,4,Sim,2
Olhão,2023,5,Não,13882
Olhão,2023,5,Sim,2
Olhão,2023,6,Não,15122
Olhão,2023,6,Sim,2
Olhão,2023,7,Não,16106
Olhão,2023,7,Sim,2
Olhão,2023,8,Não,16950
Olhão,2023,8,Sim,2
Olhão,2023,9,Não,18413
Olhão,2023,9,Sim,2
Olhão,2023,10,Não,19039
Olhão,2023,10,Sim,2
Olhão,2023,11,Não,18877
Olhão,2023,11,Sim,23
Olhão,2023,12,Não,20326
Olhão,2023,12,Sim,27
Olhão,2024,1,Não,20638
Olhão,2024,1,Sim,27
Olhão,2024,2,Não,20937
Olhão,2024,2,Sim,27
Olhão,2024,3,Não,21184
Olhão,2024,3,Sim,30
Olhão,2024,4,Não,20932
Olhão,2024,4,Sim,30
Oliveira de Azeméis,2022,8,Não,14242
Oliveira de Azeméis,2022,8,Sim,1
Oliveira de Azeméis,2022,9,Não,14115
Oliveira de Azeméis,2022,9,Sim,1
Oliveira de Azeméis,2022,10,Não,14468
Oliveira de Azeméis,2022,10,Sim,1
Oliveira de Azeméis,2022,11,Não,14763
Oliveira de Azeméis,2022,11,Sim,1
Oliveira de Azeméis,2022,12,Não,14719
Oliveira de Azeméis,2022,12,Sim,1
Oliveira de Azeméis,2023,1,Não,14976
Oliveira de Azeméis,2023,1,Sim,1
Oliveira de Azeméis,2023,2,Não,15320
Oliveira de Azeméis,2023,2,Sim,1
Oliveira de Azeméis,2023,3,Não,15671
Oliveira de Azeméis,2023,3,Sim,1
Oliveira de Azeméis,2023,4,Não,15920
Oliveira de Azeméis,2023,4,Sim,1
Oliveira de Azeméis,2023,5,Não,16390
Oliveira de Azeméis,2023,5,Sim,1
Oliveira de Azeméis,2023,6,Não,17400
Oliveira de Azeméis,2023,6,Sim,1
Oliveira de Azeméis,2023,7,Não,17633
Oliveira de Azeméis,2023,7,Sim,1
Oliveira de Azeméis,2023,8,Não,17761
Oliveira de Azeméis,2023,8,Sim,1
Oliveira de Azeméis,2023,9,Não,18487
Oliveira de Azeméis,2023,9,Sim,1
Oliveira de Azeméis,2023,10,Não,19334
Oliveira de Azeméis,2023,10,Sim,2
Oliveira de Azeméis,2023,11,Não,19541
Oliveira de Azeméis,2023,11,Sim,3
Oliveira de Azeméis,2023,12,Não,19990
Oliveira de Azeméis,2023,12,Sim,3
Oliveira de Azeméis,2024,1,Não,19999
Oliveira de Azeméis,2024,1,Sim,3
Oliveira de Azeméis,2024,2,Não,20101
Oliveira de Azeméis,2024,2,Sim,4
Oliveira de Azeméis,2024,3,Não,21337
Oliveira de Azeméis,2024,3,Sim,4
Oliveira de Azeméis,2024,4,Não,21192
Oliveira de Azeméis,2024,4,Sim,4
Oliveira de Frades,2022,8,Não,979
Oliveira de Frades,2022,8,Sim,1
Oliveira de Frades,2022,9,Não,1023
Oliveira de Frades,2022,9,Sim,1
Oliveira de Frades,2022,10,Não,1199
Oliveira de Frades,2022,10,Sim,1
Oliveira de Frades,2022,11,Não,1326
Oliveira de Frades,2022,11,Sim,1
Oliveira de Frades,2022,12,Não,1340
Oliveira de Frades,2022,12,Sim,1
Oliveira de Frades,2023,1,Não,1396
Oliveira de Frades,2023,1,Sim,1
Oliveira de Frades,2023,2,Não,1586
Oliveira de Frades,2023,2,Sim,1
Oliveira de Frades,2023,3,Não,1898
Oliveira de Frades,2023,3,Sim,1
Oliveira de Frades,2023,4,Não,2411
Oliveira de Frades,2023,4,Sim,1
Oliveira de Frades,2023,5,Não,2835
Oliveira de Frades,2023,5,Sim,1
Oliveira de Frades,2023,6,Não,3482
Oliveira de Frades,2023,6,Sim,1
Oliveira de Frades,2023,7,Não,3689
Oliveira de Frades,2023,7,Sim,1
Oliveira de Frades,2023,8,Não,3471
Oliveira de Frades,2023,8,Sim,1
Oliveira de Frades,2023,9,Não,3942
Oliveira de Frades,2023,9,Sim,1
Oliveira de Frades,2023,10,Não,4294
Oliveira de Frades,2023,10,Sim,1
Oliveira de Frades,2023,11,Não,4838
Oliveira de Frades,2023,11,Sim,1
Oliveira de Frades,2023,12,Não,5009
Oliveira de Frades,2023,12,Sim,1
Oliveira de Frades,2024,1,Não,5250
Oliveira de Frades,2024,1,Sim,1
Oliveira de Frades,2024,2,Não,5409
Oliveira de Frades,2024,2,Sim,1
Oliveira de Frades,2024,3,Não,5302
Oliveira de Frades,2024,3,Sim,1
Oliveira de Frades,2024,4,Não,5288
Oliveira de Frades,2024,4,Sim,1
Oliveira do Bairro,2022,8,Não,6935
Oliveira do Bairro,2022,8,Sim,1
Oliveira do Bairro,2022,9,Não,7040
Oliveira do Bairro,2022,9,Sim,1
Oliveira do Bairro,2022,10,Não,6969
Oliveira do Bairro,2022,10,Sim,1
Oliveira do Bairro,2022,11,Não,7559
Oliveira do Bairro,2022,11,Sim,1
Oliveira do Bairro,2022,12,Não,7605
Oliveira do Bairro,2022,12,Sim,1
Oliveira do Bairro,2023,1,Não,7774
Oliveira do Bairro,2023,1,Sim,1
Oliveira do Bairro,2023,2,Não,7964
Oliveira do Bairro,2023,2,Sim,1
Oliveira do Bairro,2023,3,Não,8020
Oliveira do Bairro,2023,3,Sim,1
Oliveira do Bairro,2023,4,Não,8386
Oliveira do Bairro,2023,4,Sim,1
Oliveira do Bairro,2023,5,Não,8261
Oliveira do Bairro,2023,5,Sim,1
Oliveira do Bairro,2023,6,Não,9428
Oliveira do Bairro,2023,6,Sim,1
Oliveira do Bairro,2023,7,Não,9761
Oliveira do Bairro,2023,7,Sim,1
Oliveira do Bairro,2023,8,Não,9695
Oliveira do Bairro,2023,8,Sim,1
Oliveira do Bairro,2023,9,Não,10374
Oliveira do Bairro,2023,9,Sim,1
Oliveira do Bairro,2023,10,Não,10172
Oliveira do Bairro,2023,10,Sim,1
Oliveira do Bairro,2023,11,Não,10899
Oliveira do Bairro,2023,11,Sim,1
Oliveira do Bairro,2023,12,Não,11301
Oliveira do Bairro,2023,12,Sim,1
Oliveira do Bairro,2024,1,Não,11673
Oliveira do Bairro,2024,1,Sim,1
Oliveira do Bairro,2024,2,Não,11847
Oliveira do Bairro,2024,2,Sim,1
Oliveira do Bairro,2024,3,Não,12258
Oliveira do Bairro,2024,3,Sim,2
Oliveira do Bairro,2024,4,Não,12259
Oliveira do Bairro,2024,4,Sim,2
Oliveira do Hospital,2022,8,Não,2672
Oliveira do Hospital,2022,8,Sim,1
Oliveira do Hospital,2022,9,Não,2622
Oliveira do Hospital,2022,9,Sim,1
Oliveira do Hospital,2022,10,Não,2759
Oliveira do Hospital,2022,10,Sim,1
Oliveira do Hospital,2022,11,Não,3075
Oliveira do Hospital,2022,11,Sim,1
Oliveira do Hospital,2022,12,Não,3169
Oliveira do Hospital,2022,12,Sim,1
Oliveira do Hospital,2023,1,Não,3239
Oliveira do Hospital,2023,1,Sim,1
Oliveira do Hospital,2023,2,Não,3407
Oliveira do Hospital,2023,2,Sim,1
Oliveira do Hospital,2023,3,Não,4371
Oliveira do Hospital,2023,3,Sim,1
Oliveira do Hospital,2023,4,Não,4589
Oliveira do Hospital,2023,4,Sim,1
Oliveira do Hospital,2023,5,Não,5107
Oliveira do Hospital,2023,5,Sim,1
Oliveira do Hospital,2023,6,Não,5405
Oliveira do Hospital,2023,6,Sim,1
Oliveira do Hospital,2023,7,Não,5599
Oliveira do Hospital,2023,7,Sim,1
Oliveira do Hospital,2023,8,Não,5847
Oliveira do Hospital,2023,8,Sim,1
Oliveira do Hospital,2023,9,Não,6223
Oliveira do Hospital,2023,9,Sim,1
Oliveira do Hospital,2023,10,Não,6791
Oliveira do Hospital,2023,10,Sim,2
Oliveira do Hospital,2023,11,Não,7400
Oliveira do Hospital,2023,11,Sim,2
Oliveira do Hospital,2023,12,Não,7545
Oliveira do Hospital,2023,12,Sim,2
Oliveira do Hospital,2024,1,Não,7826
Oliveira do Hospital,2024,1,Sim,2
Oliveira do Hospital,2024,2,Não,8091
Oliveira do Hospital,2024,2,Sim,2
Oliveira do Hospital,2024,3,Não,8797
Oliveira do Hospital,2024,3,Sim,3
Oliveira do Hospital,2024,4,Não,8789
Oliveira do Hospital,2024,4,Sim,3
Ourique,2022,8,Não,584
Ourique,2022,9,Não,630
Ourique,2022,10,Não,732
Ourique,2022,11,Não,784
Ourique,2022,12,Não,838
Ourique,2023,1,Não,1048
Ourique,2023,2,Não,1130
Ourique,2023,3,Não,1202
Ourique,2023,3,Sim,1
Ourique,2023,4,Não,1528
Ourique,2023,4,Sim,1
Ourique,2023,5,Não,1740
Ourique,2023,5,Sim,1
Ourique,2023,6,Não,1871
Ourique,2023,6,Sim,1
Ourique,2023,7,Não,1993
Ourique,2023,7,Sim,1
Ourique,2023,8,Não,2298
Ourique,2023,8,Sim,1
Ourique,2023,9,Não,2408
Ourique,2023,9,Sim,1
Ourique,2023,10,Não,2636
Ourique,2023,10,Sim,1
Ourique,2023,11,Não,2919
Ourique,2023,11,Sim,1
Ourique,2023,12,Não,3008
Ourique,2023,12,Sim,1
Ourique,2024,1,Não,3164
Ourique,2024,1,Sim,1
Ourique,2024,2,Não,3181
Ourique,2024,2,Sim,1
Ourique,2024,3,Não,3286
Ourique,2024,3,Sim,1
Ourique,2024,4,Não,3214
Ourique,2024,4,Sim,1
Ourém,2022,8,Não,17712
Ourém,2022,8,Sim,1
Ourém,2022,9,Não,17517
Ourém,2022,9,Sim,1
Ourém,2022,10,Não,18070
Ourém,2022,10,Sim,1
Ourém,2022,11,Não,18524
Ourém,2022,11,Sim,1
Ourém,2022,12,Não,18682
Ourém,2022,12,Sim,1
Ourém,2023,1,Não,19356
Ourém,2023,1,Sim,1
Ourém,2023,2,Não,20076
Ourém,2023,2,Sim,1
Ourém,2023,3,Não,20290
Ourém,2023,3,Sim,1
Ourém,2023,4,Não,20937
Ourém,2023,4,Sim,1
Ourém,2023,5,Não,20776
Ourém,2023,5,Sim,1
Ourém,2023,6,Não,21824
Ourém,2023,6,Sim,1
Ourém,2023,7,Não,21929
Ourém,2023,7,Sim,1
Ourém,2023,8,Não,22097
Ourém,2023,8,Sim,1
Ourém,2023,9,Não,22280
Ourém,2023,9,Sim,1
Ourém,2023,10,Não,22328
Ourém,2023,10,Sim,1
Ourém,2023,11,Não,23343
Ourém,2023,11,Sim,1
Ourém,2023,12,Não,23874
Ourém,2023,12,Sim,1
Ourém,2024,1,Não,24016
Ourém,2024,1,Sim,1
Ourém,2024,2,Não,24336
Ourém,2024,2,Sim,1
Ourém,2024,3,Não,24551
Ourém,2024,3,Sim,2
Ourém,2024,4,Não,24270
Ourém,2024,4,Sim,2
Ovar,2022,8,Não,16180
Ovar,2022,8,Sim,3
Ovar,2022,9,Não,16124
Ovar,2022,9,Sim,3
Ovar,2022,10,Não,16976
Ovar,2022,10,Sim,3
Ovar,2022,11,Não,17737
Ovar,2022,11,Sim,3
Ovar,2022,12,Não,18021
Ovar,2022,12,Sim,3
Ovar,2023,1,Não,18347
Ovar,2023,1,Sim,3
Ovar,2023,2,Não,19609
Ovar,2023,2,Sim,3
Ovar,2023,3,Não,20672
Ovar,2023,3,Sim,3
Ovar,2023,4,Não,21467
Ovar,2023,4,Sim,3
Ovar,2023,5,Não,21546
Ovar,2023,5,Sim,3
Ovar,2023,6,Não,22670
Ovar,2023,6,Sim,3
Ovar,2023,7,Não,23106
Ovar,2023,7,Sim,5
Ovar,2023,8,Não,23248
Ovar,2023,8,Sim,6
Ovar,2023,9,Não,23889
Ovar,2023,9,Sim,7
Ovar,2023,10,Não,24852
Ovar,2023,10,Sim,8
Ovar,2023,11,Não,25668
Ovar,2023,11,Sim,8
Ovar,2023,12,Não,26448
Ovar,2023,12,Sim,8
Ovar,2024,1,Não,26548
Ovar,2024,1,Sim,8
Ovar,2024,2,Não,26528
Ovar,2024,2,Sim,9
Ovar,2024,3,Não,27184
Ovar,2024,3,Sim,11
Ovar,2024,4,Não,27170
Ovar,2024,4,Sim,11
Palmela,2022,8,Não,24107
Palmela,2022,8,Sim,3
Palmela,2022,9,Não,23816
Palmela,2022,9,Sim,4
Palmela,2022,10,Não,24365
Palmela,2022,10,Sim,4
Palmela,2022,11,Não,24523
Palmela,2022,11,Sim,5
Palmela,2022,12,Não,24294
Palmela,2022,12,Sim,5
Palmela,2023,1,Não,24549
Palmela,2023,1,Sim,5
Palmela,2023,2,Não,25588
Palmela,2023,2,Sim,6
Palmela,2023,3,Não,26477
Palmela,2023,3,Sim,6
Palmela,2023,4,Não,27689
Palmela,2023,4,Sim,6
Palmela,2023,5,Não,27185
Palmela,2023,5,Sim,6
Palmela,2023,6,Não,28939
Palmela,2023,6,Sim,6
Palmela,2023,7,Não,29629
Palmela,2023,7,Sim,6
Palmela,2023,8,Não,29808
Palmela,2023,8,Sim,6
Palmela,2023,9,Não,30739
Palmela,2023,9,Sim,6
Palmela,2023,10,Não,30354
Palmela,2023,10,Sim,6
Palmela,2023,11,Não,30103
Palmela,2023,11,Sim,7
Palmela,2023,12,Não,31290
Palmela,2023,12,Sim,7
Palmela,2024,1,Não,31571
Palmela,2024,1,Sim,9
Palmela,2024,2,Não,31978
Palmela,2024,2,Sim,10
Palmela,2024,3,Não,32992
Palmela,2024,3,Sim,12
Palmela,2024,4,Não,32961
Palmela,2024,4,Sim,12
Pampilhosa da Serra,2022,8,Não,1885
Pampilhosa da Serra,2022,8,Sim,1
Pampilhosa da Serra,2022,9,Não,1760
Pampilhosa da Serra,2022,9,Sim,1
Pampilhosa da Serra,2022,10,Não,1909
Pampilhosa da Serra,2022,10,Sim,1
Pampilhosa da Serra,2022,11,Não,1996
Pampilhosa da Serra,2022,11,Sim,1
Pampilhosa da Serra,2022,12,Não,1999
Pampilhosa da Serra,2022,12,Sim,1
Pampilhosa da Serra,2023,1,Não,2092
Pampilhosa da Serra,2023,1,Sim,1
Pampilhosa da Serra,2023,2,Não,2234
Pampilhosa da Serra,2023,2,Sim,1
Pampilhosa da Serra,2023,3,Não,2433
Pampilhosa da Serra,2023,3,Sim,1
Pampilhosa da Serra,2023,4,Não,2591
Pampilhosa da Serra,2023,4,Sim,1
Pampilhosa da Serra,2023,5,Não,2684
Pampilhosa da Serra,2023,5,Sim,1
Pampilhosa da Serra,2023,6,Não,2849
Pampilhosa da Serra,2023,6,Sim,1
Pampilhosa da Serra,2023,7,Não,3099
Pampilhosa da Serra,2023,7,Sim,1
Pampilhosa da Serra,2023,8,Não,3160
Pampilhosa da Serra,2023,8,Sim,1
Pampilhosa da Serra,2023,9,Não,3343
Pampilhosa da Serra,2023,9,Sim,1
Pampilhosa da Serra,2023,10,Não,3550
Pampilhosa da Serra,2023,10,Sim,1
Pampilhosa da Serra,2023,11,Não,3883
Pampilhosa da Serra,2023,11,Sim,1
Pampilhosa da Serra,2023,12,Não,4018
Pampilhosa da Serra,2023,12,Sim,1
Pampilhosa da Serra,2024,1,Não,4181
Pampilhosa da Serra,2024,1,Sim,1
Pampilhosa da Serra,2024,2,Não,4340
Pampilhosa da Serra,2024,2,Sim,1
Pampilhosa da Serra,2024,3,Não,4411
Pampilhosa da Serra,2024,3,Sim,1
Pampilhosa da Serra,2024,4,Não,4367
Pampilhosa da Serra,2024,4,Sim,1
Paredes,2022,8,Não,16049
Paredes,2022,8,Sim,2
Paredes,2022,9,Não,15808
Paredes,2022,9,Sim,2
Paredes,2022,10,Não,16145
Paredes,2022,10,Sim,2
Paredes,2022,11,Não,16459
Paredes,2022,11,Sim,3
Paredes,2022,12,Não,16974
Paredes,2022,12,Sim,3
Paredes,2023,1,Não,17350
Paredes,2023,1,Sim,3
Paredes,2023,2,Não,18028
Paredes,2023,2,Sim,3
Paredes,2023,3,Não,18704
Paredes,2023,3,Sim,3
Paredes,2023,4,Não,19070
Paredes,2023,4,Sim,3
Paredes,2023,5,Não,19438
Paredes,2023,5,Sim,4
Paredes,2023,6,Não,20109
Paredes,2023,6,Sim,4
Paredes,2023,7,Não,20671
Paredes,2023,7,Sim,4
Paredes,2023,8,Não,20856
Paredes,2023,8,Sim,4
Paredes,2023,9,Não,21244
Paredes,2023,9,Sim,4
Paredes,2023,10,Não,22473
Paredes,2023,10,Sim,4
Paredes,2023,11,Não,24961
Paredes,2023,11,Sim,5
Paredes,2023,12,Não,25223
Paredes,2023,12,Sim,4
Paredes,2024,1,Não,25528
Paredes,2024,1,Sim,5
Paredes,2024,2,Não,26347
Paredes,2024,2,Sim,5
Paredes,2024,3,Não,26711
Paredes,2024,3,Sim,6
Paredes,2024,4,Não,26888
Paredes,2024,4,Sim,6
Paredes de Coura,2022,8,Não,1741
Paredes de Coura,2022,8,Sim,1
Paredes de Coura,2022,9,Não,1771
Paredes de Coura,2022,9,Sim,1
Paredes de Coura,2022,10,Não,2071
Paredes de Coura,2022,10,Sim,1
Paredes de Coura,2022,11,Não,2112
Paredes de Coura,2022,11,Sim,1
Paredes de Coura,2022,12,Não,2152
Paredes de Coura,2022,12,Sim,1
Paredes de Coura,2023,1,Não,2276
Paredes de Coura,2023,1,Sim,1
Paredes de Coura,2023,2,Não,2326
Paredes de Coura,2023,2,Sim,1
Paredes de Coura,2023,3,Não,2380
Paredes de Coura,2023,3,Sim,1
Paredes de Coura,2023,4,Não,2481
Paredes de Coura,2023,4,Sim,1
Paredes de Coura,2023,5,Não,2984
Paredes de Coura,2023,5,Sim,1
Paredes de Coura,2023,6,Não,3087
Paredes de Coura,2023,6,Sim,1
Paredes de Coura,2023,7,Não,3391
Paredes de Coura,2023,7,Sim,1
Paredes de Coura,2023,8,Não,3410
Paredes de Coura,2023,8,Sim,1
Paredes de Coura,2023,9,Não,3498
Paredes de Coura,2023,9,Sim,1
Paredes de Coura,2023,10,Não,3321
Paredes de Coura,2023,10,Sim,1
Paredes de Coura,2023,11,Não,3520
Paredes de Coura,2023,11,Sim,1
Paredes de Coura,2023,12,Não,3485
Paredes de Coura,2023,12,Sim,1
Paredes de Coura,2024,1,Não,3635
Paredes de Coura,2024,1,Sim,1
Paredes de Coura,2024,2,Não,3779
Paredes de Coura,2024,2,Sim,1
Paredes de Coura,2024,3,Não,3768
Paredes de Coura,2024,3,Sim,1
Paredes de Coura,2024,4,Não,3785
Paredes de Coura,2024,4,Sim,1
Paços de Ferreira,2022,8,Não,7049
Paços de Ferreira,2022,8,Sim,2
Paços de Ferreira,2022,9,Não,7026
Paços de Ferreira,2022,9,Sim,1
Paços de Ferreira,2022,10,Não,7303
Paços de Ferreira,2022,10,Sim,2
Paços de Ferreira,2022,11,Não,7600
Paços de Ferreira,2022,11,Sim,2
Paços de Ferreira,2022,12,Não,7739
Paços de Ferreira,2022,12,Sim,3
Paços de Ferreira,2023,1,Não,7938
Paços de Ferreira,2023,1,Sim,3
Paços de Ferreira,2023,2,Não,8278
Paços de Ferreira,2023,2,Sim,3
Paços de Ferreira,2023,3,Não,9145
Paços de Ferreira,2023,3,Sim,3
Paços de Ferreira,2023,4,Não,10169
Paços de Ferreira,2023,4,Sim,3
Paços de Ferreira,2023,5,Não,11089
Paços de Ferreira,2023,5,Sim,3
Paços de Ferreira,2023,6,Não,11833
Paços de Ferreira,2023,6,Sim,4
Paços de Ferreira,2023,7,Não,12239
Paços de Ferreira,2023,7,Sim,4
Paços de Ferreira,2023,8,Não,12775
Paços de Ferreira,2023,8,Sim,4
Paços de Ferreira,2023,9,Não,13445
Paços de Ferreira,2023,9,Sim,4
Paços de Ferreira,2023,10,Não,14785
Paços de Ferreira,2023,10,Sim,3
Paços de Ferreira,2023,11,Não,15185
Paços de Ferreira,2023,11,Sim,5
Paços de Ferreira,2023,12,Não,15660
Paços de Ferreira,2023,12,Sim,5
Paços de Ferreira,2024,1,Não,16894
Paços de Ferreira,2024,1,Sim,6
Paços de Ferreira,2024,2,Não,17140
Paços de Ferreira,2024,2,Sim,7
Paços de Ferreira,2024,3,Não,18172
Paços de Ferreira,2024,3,Sim,7
Paços de Ferreira,2024,4,Não,18242
Paços de Ferreira,2024,4,Sim,6
Pedrógão Grande,2022,8,Não,827
Pedrógão Grande,2022,8,Sim,1
Pedrógão Grande,2022,9,Não,825
Pedrógão Grande,2022,9,Sim,1
Pedrógão Grande,2022,10,Não,910
Pedrógão Grande,2022,10,Sim,1
Pedrógão Grande,2022,11,Não,996
Pedrógão Grande,2022,11,Sim,1
Pedrógão Grande,2022,12,Não,1014
Pedrógão Grande,2022,12,Sim,1
Pedrógão Grande,2023,1,Não,1169
Pedrógão Grande,2023,1,Sim,1
Pedrógão Grande,2023,2,Não,1230
Pedrógão Grande,2023,2,Sim,1
Pedrógão Grande,2023,3,Não,1297
Pedrógão Grande,2023,3,Sim,1
Pedrógão Grande,2023,4,Não,1329
Pedrógão Grande,2023,4,Sim,1
Pedrógão Grande,2023,5,Não,1405
Pedrógão Grande,2023,5,Sim,1
Pedrógão Grande,2023,6,Não,1647
Pedrógão Grande,2023,6,Sim,1
Pedrógão Grande,2023,7,Não,1822
Pedrógão Grande,2023,7,Sim,1
Pedrógão Grande,2023,8,Não,1842
Pedrógão Grande,2023,8,Sim,1
Pedrógão Grande,2023,9,Não,1863
Pedrógão Grande,2023,9,Sim,1
Pedrógão Grande,2023,10,Não,1923
Pedrógão Grande,2023,10,Sim,1
Pedrógão Grande,2023,11,Não,1895
Pedrógão Grande,2023,11,Sim,1
Pedrógão Grande,2023,12,Não,2056
Pedrógão Grande,2023,12,Sim,1
Pedrógão Grande,2024,1,Não,1999
Pedrógão Grande,2024,1,Sim,1
